reward_mode,gamma,lambda,epsilon_schedule,seed,row,column,has_key,q_up,q_down,q_left,q_right,max_q,best_action,is_terminal
sparse,0.9,0.7,exponential,4,4,14,0,-3.059392508713996,-2.9858797049423735,-7.078262595271407,-1.6525178548628698,-1.6525178548628698,right,False
sparse,0.9,0.7,exponential,4,4,14,1,-0.9519293412784463,-0.9753192360951396,-3.6448824785225695,-0.8578414224409201,-0.8578414224409201,right,False
sparse,0.9,0.7,exponential,4,4,15,0,-1.7609922163296519,-1.7156305995989802,-2.0798734236222765,-1.967078990993206,-1.7156305995989802,down,False
sparse,0.9,0.7,exponential,4,4,15,1,-0.7358567791368115,-0.921854054246477,-0.9450239292599235,-0.8761336251128277,-0.7358567791368115,up,False
sparse,0.9,0.7,exponential,4,4,16,0,-2.1978535060645252,-1.997148313173639,-1.6979030512317024,-2.5092939057138888,-1.6979030512317024,left,False
sparse,0.9,0.7,exponential,4,4,16,1,-0.7379565968232025,-0.9398809850099149,-0.7267638757386521,-0.9458575264451867,-0.7267638757386521,left,False
sparse,0.9,0.7,exponential,4,5,1,0,-3.5525804594837207,-2.7168580600546357,-4.053066748417799,-3.640647042264574,-2.7168580600546357,down,False
sparse,0.9,0.7,exponential,4,5,1,1,-1.8083301722563667,-1.8013865894734282,-1.9536531885566613,-1.8906320616918422,-1.8013865894734282,down,False
sparse,0.9,0.7,exponential,4,5,6,0,2.597575111042433,-1.3188594524999877,-1.2237343190594925,-0.6365708002010665,2.597575111042433,up,False
sparse,0.9,0.7,exponential,4,5,6,1,-1.3318784119499232,-1.5773107432424711,-1.7777418685464037,-1.1018512429970668,-1.1018512429970668,right,False
sparse,0.9,0.7,exponential,4,5,7,0,1.2407292615879502,1.2876632194196043,0.6960696276497251,4.390306747924675,4.390306747924675,right,False
sparse,0.9,0.7,exponential,4,5,7,1,-1.1250276517730982,-2.016700966587418,-1.4757761133155034,-1.3881858488433234,-1.1250276517730982,up,False
sparse,0.9,0.7,exponential,4,5,8,0,4.277365617142717,0.34304129797381555,1.9598903916746022,0.22814249877864012,4.277365617142717,up,False
sparse,0.9,0.7,exponential,4,5,8,1,-1.2668416383525276,-1.9316976327868527,-1.5728150017098788,-1.217400465876034,-1.217400465876034,right,False
sparse,0.9,0.7,exponential,4,5,9,0,0.33593836106514774,-1.428071852127622,4.669729072828714,-0.8464390630803698,4.669729072828714,left,False
sparse,0.9,0.7,exponential,4,5,9,1,-1.2398852898128458,-1.442583014846209,-1.0717713169165983,-1.127698634608297,-1.0717713169165983,left,False
sparse,0.9,0.7,exponential,4,5,10,0,-0.337461131302508,-2.331833251652065,-1.2156990769980094,-1.5444114426035964,-0.337461131302508,up,False
sparse,0.9,0.7,exponential,4,5,10,1,-1.0017331897106154,-1.3807460232766098,-1.2778291355308702,-1.0688988204945271,-1.0017331897106154,up,False
sparse,0.9,0.7,exponential,4,5,11,0,-1.4911292529893583,-1.5458052509526112,-1.0319551638822089,-1.5504545552689584,-1.0319551638822089,left,False
sparse,0.9,0.7,exponential,4,5,11,1,-1.4995330408533971,-1.1513737203631547,-1.0370709269623173,-1.2148347379568636,-1.0370709269623173,left,False
sparse,0.9,0.7,exponential,4,5,12,0,-2.4076979903294546,-1.3636636260296158,-1.4383709172976187,-2.3877328760404026,-1.3636636260296158,down,False
sparse,0.9,0.7,exponential,4,5,12,1,-1.360779051910234,-1.5180111728691508,-0.9629489388557645,-1.3514354669667505,-0.9629489388557645,left,False
sparse,0.9,0.7,exponential,4,5,13,0,-5.826998664246939,-1.3486095959367563,-2.229337780965554,-2.563573082649513,-1.3486095959367563,down,False
sparse,0.9,0.7,exponential,4,5,13,1,-4.634927141244874,-0.6440587144229847,-1.7302611724884382,-0.8689240327377661,-0.6440587144229847,down,False
sparse,0.9,0.7,exponential,4,5,14,0,-2.6429053374694096,-1.3345942738627803,-2.700350725767463,-1.8373843711582634,-1.3345942738627803,down,False
sparse,0.9,0.7,exponential,4,5,14,1,-1.3335647995147912,-0.8139307219819237,-1.5665969960709283,-1.178441166816474,-0.8139307219819237,down,False
sparse,0.9,0.7,exponential,4,5,15,0,-1.7010051357031335,-1.4058711017605223,-2.129608082308651,-1.6239625630252177,-1.4058711017605223,down,False
sparse,0.9,0.7,exponential,4,5,15,1,-0.7447775539846535,-0.8851627613753444,-1.2127796447147097,-1.0101836651185943,-0.7447775539846535,up,False
sparse,0.9,0.7,exponential,4,5,16,0,-2.1408342587550955,-1.6707284731645975,-1.600435890004249,-2.4242975709495354,-1.600435890004249,left,False
sparse,0.9,0.7,exponential,4,5,16,1,-0.887138550821028,-0.970153551335614,-0.8146757209167377,-1.440936785516441,-0.8146757209167377,left,False
sparse,0.9,0.7,exponential,4,6,1,0,-2.8832350937403857,-2.2931678318569246,-3.383139714353411,-2.5350268466740737,-2.2931678318569246,down,False
sparse,0.9,0.7,exponential,4,6,1,1,-1.9656936054907834,-1.9826722172926607,-2.0772593783681326,-1.9958541966820416,-1.9656936054907834,up,False
sparse,0.9,0.7,exponential,4,6,2,0,-3.308347635185639,-2.439401133234027,-2.677433967160388,-2.292289210766054,-2.292289210766054,right,False
sparse,0.9,0.7,exponential,4,6,2,1,-2.1556594244791136,-2.078423529469779,-1.883885051531297,-1.7265240012340866,-1.7265240012340866,right,False
sparse,0.9,0.7,exponential,4,6,3,0,-2.963842508267771,-2.308881140943768,-2.3287928774403754,-1.9969464155313383,-1.9969464155313383,right,False
sparse,0.9,0.7,exponential,4,6,3,1,-2.168620369006772,-1.713364027091144,-1.7161659922842682,-1.6983975785156442,-1.6983975785156442,right,False
sparse,0.9,0.7,exponential,4,6,4,0,-2.8612932620857894,-2.040376119671011,-2.2272717688506054,-1.768018677655786,-1.768018677655786,right,False
sparse,0.9,0.7,exponential,4,6,4,1,-2.0866659561121024,-1.6021201719926461,-1.7044499864571327,-1.677374442665824,-1.6021201719926461,down,False
sparse,0.9,0.7,exponential,4,6,5,0,-2.5465975191403105,-1.4444498711175437,-2.1188907073026306,-1.9378361377726825,-1.4444498711175437,down,False
sparse,0.9,0.7,exponential,4,6,5,1,-2.0754329627315924,-1.5722707709751178,-1.6378239749247454,-1.417256723632759,-1.417256723632759,right,False
sparse,0.9,0.7,exponential,4,6,6,0,-0.8337402597073478,-1.8397039572957339,-1.8642146405363653,-2.5911544355459744,-0.8337402597073478,up,False
sparse,0.9,0.7,exponential,4,6,6,1,-1.4128372430830576,-1.3191192009013302,-1.3989822518502357,-1.8687907325124753,-1.3191192009013302,down,False
sparse,0.9,0.7,exponential,4,6,11,0,-1.458635239351017,-1.4546531093095199,-2.0980016481288604,-1.482279742666547,-1.4546531093095199,down,False
sparse,0.9,0.7,exponential,4,6,11,1,-1.2552460169620951,-0.7854451535747647,-1.1883780973868812,-0.6672052023941958,-0.6672052023941958,right,False
sparse,0.9,0.7,exponential,4,6,12,0,-1.8773966515623224,-1.4761042506956985,-1.4789078545607963,-1.2779062871735152,-1.2779062871735152,right,False
sparse,0.9,0.7,exponential,4,6,12,1,-0.8487046469089451,-0.6850174452186611,-0.8775409127303458,-0.6933414902079782,-0.6850174452186611,down,False
sparse,0.9,0.7,exponential,4,6,13,0,-2.3077450434924045,-1.2624546882240892,-1.4013293983295878,-1.4637156798571147,-1.2624546882240892,down,False
sparse,0.9,0.7,exponential,4,6,13,1,-1.4786565376748948,-0.6323982964358776,-0.8443994492381449,-0.7299676840428873,-0.6323982964358776,down,False
sparse,0.9,0.7,exponential,4,6,14,0,-1.6504135509015552,-1.5564611298922173,-1.5334927071728743,-1.3745717282087813,-1.3745717282087813,right,False
sparse,0.9,0.7,exponential,4,6,14,1,-0.684018343506784,-1.092591571849111,-0.7371876959183424,-0.6325374903881252,-0.6325374903881252,right,False
sparse,0.9,0.7,exponential,4,6,15,0,-1.4636053235173836,-1.3662236516469115,-1.8431988388288194,-1.7082290011429937,-1.3662236516469115,down,False
sparse,0.9,0.7,exponential,4,6,15,1,-0.8154769920429547,-1.096500530476,-0.7394706883646923,-0.8522184963844548,-0.7394706883646923,left,False
sparse,0.9,0.7,exponential,4,6,16,0,-1.736939878798027,-1.6931663202601448,-1.5952850040305195,-2.6523439014464865,-1.5952850040305195,left,False
sparse,0.9,0.7,exponential,4,6,16,1,-0.808833691624266,-0.6548936522036777,-0.6683513115517289,-1.2836548254086817,-0.6548936522036777,down,False
sparse,0.9,0.7,exponential,4,7,1,0,-2.6933716336813016,-2.9679099745743738,-3.2393556764813987,-2.2381762045831506,-2.2381762045831506,right,False
sparse,0.9,0.7,exponential,4,7,1,1,-1.9477535866391502,-2.146520806611015,-2.4917897200912815,-1.920980759787191,-1.920980759787191,right,False
sparse,0.9,0.7,exponential,4,7,2,0,-2.460200439194268,-2.573303769647922,-2.757016016145336,-2.1750432552689496,-2.1750432552689496,right,False
sparse,0.9,0.7,exponential,4,7,2,1,-1.8671110390295498,-2.9671708202456704,-1.8726348580496852,-1.8012378697677203,-1.8012378697677203,right,False
sparse,0.9,0.7,exponential,4,7,3,0,-2.170219060620496,-2.7211350188121664,-2.4886722929430194,-1.851999808262261,-1.851999808262261,right,False
sparse,0.9,0.7,exponential,4,7,3,1,-1.8433311656016769,-1.6056534851867708,-1.779048461072555,-1.4872612792154758,-1.4872612792154758,right,False
sparse,0.9,0.7,exponential,4,7,4,0,-1.8592485489613124,-2.263618838255404,-2.1897946127179457,-1.994636167404797,-1.8592485489613124,up,False
sparse,0.9,0.7,exponential,4,7,4,1,-1.624997636367385,-1.5296998473083947,-1.5124145777580644,-1.4433238891494478,-1.4433238891494478,right,False
sparse,0.9,0.7,exponential,4,7,5,0,-1.8557886968821609,-1.8050951699302225,-1.8892396292693623,-1.2250090896356578,-1.2250090896356578,right,False
sparse,0.9,0.7,exponential,4,7,5,1,-1.5278180306301699,-1.3666656675245217,-1.7284802069223333,-1.6494220575007823,-1.3666656675245217,down,False
sparse,0.9,0.7,exponential,4,7,6,0,-1.5358377935597818,-0.9270803035632976,-1.6007064620769211,-1.6391324058475778,-0.9270803035632976,down,False
sparse,0.9,0.7,exponential,4,7,6,1,-1.3918568950219115,-1.204054192090482,-1.351012632084515,-1.7242046526832229,-1.204054192090482,down,False
sparse,0.9,0.7,exponential,4,7,7,0,-2.0596699349523258,-0.575123518282438,-1.6456524133601833,-1.5492382967091973,-0.575123518282438,down,False
sparse,0.9,0.7,exponential,4,7,7,1,-1.7410976432134309,-1.0466090109226007,-1.2468968230177906,-1.3157392876828942,-1.0466090109226007,down,False
sparse,0.9,0.7,exponential,4,7,8,0,-2.1160680630593,-0.8245267244504612,-1.6101021082874625,-1.454502347910852,-0.8245267244504612,down,False
sparse,0.9,0.7,exponential,4,7,8,1,-1.6371630850167578,-0.9119955767680673,-1.2330643278396418,-0.9706872292962508,-0.9119955767680673,down,False
sparse,0.9,0.7,exponential,4,7,9,0,-2.2127225762913048,-1.2675207835481777,-1.4326017157781152,-1.770150146713493,-1.2675207835481777,down,False
sparse,0.9,0.7,exponential,4,7,9,1,-1.4094945588414345,-0.7566574857598605,-1.1786494904610694,-0.8845483377688653,-0.7566574857598605,down,False
sparse,0.9,0.7,exponential,4,7,10,0,-2.431225002344093,-1.6227398611036885,-1.4947371437651507,-1.6958936871877048,-1.4947371437651507,left,False
sparse,0.9,0.7,exponential,4,7,10,1,-1.2097201308185452,-0.6486511765192693,-0.8161981122106602,-0.6475229882660892,-0.6475229882660892,right,False
sparse,0.9,0.7,exponential,4,7,11,0,-1.5950949571726025,-1.2468395867067403,-1.4858548650374832,-1.3300187112446327,-1.2468395867067403,down,False
sparse,0.9,0.7,exponential,4,7,11,1,-0.6741745636339616,-0.8213172522330909,-0.6883319674311426,-0.5806106692659224,-0.5806106692659224,right,False
sparse,0.9,0.7,exponential,4,7,12,0,-1.3679780328912603,-1.1566074951386187,-1.2897821481394738,-1.2155677112262113,-1.1566074951386187,down,False
sparse,0.9,0.7,exponential,4,7,12,1,-0.6549305207430902,-0.5269823312877585,-0.6451365443257748,-0.6536168832246356,-0.5269823312877585,down,False
sparse,0.9,0.7,exponential,4,7,13,0,-1.3041854007862934,-1.1505294843765905,-1.2180412092909139,-1.2417514519410262,-1.1505294843765905,down,False
sparse,0.9,0.7,exponential,4,7,13,1,-0.8438892040752123,-0.45473968412495935,-0.8230747568029814,-0.9520411883708552,-0.45473968412495935,down,False
sparse,0.9,0.7,exponential,4,7,14,0,-1.3261012302998252,-1.145184620883646,-1.254222010795361,-1.296534640514549,-1.145184620883646,down,False
sparse,0.9,0.7,exponential,4,7,14,1,-0.8616562613611306,-0.3494993752919937,-0.6318613699454569,-1.1076921945188474,-0.3494993752919937,down,False
sparse,0.9,0.7,exponential,4,7,15,0,-1.3371987774794647,-1.3022026905763258,-1.935596526649313,-1.959466016965783,-1.3022026905763258,down,False
sparse,0.9,0.7,exponential,4,7,15,1,-1.435076919125312,-0.5594498052070106,-0.7116748652763182,-1.050839745963971,-0.5594498052070106,down,False
sparse,0.9,0.7,exponential,4,7,16,0,-2.0007295061127297,-1.7350289791215583,-1.4279396863759108,-2.826682013777476,-1.4279396863759108,left,False
sparse,0.9,0.7,exponential,4,7,16,1,-0.9715645576918317,-0.9204950375052294,-0.9232876755112762,-1.5023921966285636,-0.9204950375052294,down,False
sparse,0.9,0.7,exponential,4,8,1,0,-3.3024489769456333,-3.7140558278549713,-3.9287788295463906,-3.1919762595872485,-3.1919762595872485,right,False
sparse,0.9,0.7,exponential,4,8,1,1,-2.6430723940397645,-3.044194190890721,-2.887981541669128,-2.3663373967054757,-2.3663373967054757,right,False
sparse,0.9,0.7,exponential,4,8,2,0,-2.4949600856210226,-7.738021835346196,-3.04887846469014,-3.567344735123361,-2.4949600856210226,up,False
sparse,0.9,0.7,exponential,4,8,2,1,-1.88782973849262,-6.4891280144254875,-2.3222319620164273,-2.145902323760951,-1.88782973849262,up,False
sparse,0.9,0.7,exponential,4,8,3,0,-2.069330312037837,-3.843217919674272,-3.335522659608783,-2.47552682479036,-2.069330312037837,up,False
sparse,0.9,0.7,exponential,4,8,3,1,-1.592061667220885,-2.6663895664830433,-2.373792648559647,-1.5370483095693226,-1.5370483095693226,right,False
sparse,0.9,0.7,exponential,4,8,4,0,-1.9279019454240969,-3.5104270557544917,-2.8030345449347003,-1.6929373123279554,-1.6929373123279554,right,False
sparse,0.9,0.7,exponential,4,8,4,1,-1.4869465762431078,-2.5439214326561648,-1.7380195791318798,-1.5419735551889002,-1.4869465762431078,up,False
sparse,0.9,0.7,exponential,4,8,5,0,-1.7172036427803128,-2.2743008883530442,-2.425623019479403,-1.3713833714401094,-1.3713833714401094,right,False
sparse,0.9,0.7,exponential,4,8,5,1,-1.449519396844594,-1.5459101411563057,-1.8716629634606172,-1.2962905370701039,-1.2962905370701039,right,False
sparse,0.9,0.7,exponential,4,8,6,0,-1.4578603079723937,0.2187910592132216,-1.8424245359627625,-1.4828769532234147,0.2187910592132216,down,False
sparse,0.9,0.7,exponential,4,8,6,1,-1.2197272452782622,-1.3679379955343918,-1.3821089827792536,-1.3683178665769367,-1.2197272452782622,up,False
sparse,0.9,0.7,exponential,4,8,7,0,-1.2200669477069446,-1.1300902866983635,-1.2719138329272568,0.7238976150969165,0.7238976150969165,right,False
sparse,0.9,0.7,exponential,4,8,7,1,-1.076182577996691,-1.0169770905257052,-1.07171328000502,-1.4744768884951458,-1.0169770905257052,down,False
sparse,0.9,0.7,exponential,4,8,8,0,-1.3116312449257195,1.3335898854440764,-1.1467963285279352,-1.1539407800423467,1.3335898854440764,down,False
sparse,0.9,0.7,exponential,4,8,8,1,-1.008712977155388,-1.595699724662948,-0.9653563476925716,-0.8925441971370012,-0.8925441971370012,right,False
sparse,0.9,0.7,exponential,4,8,9,0,-1.4034763158012324,-1.1364809834856155,-1.1644489471105828,-0.6787630910424005,-0.6787630910424005,right,False
sparse,0.9,0.7,exponential,4,8,9,1,-0.9310547481828209,-0.8185201530466614,-0.8907803550757871,-0.6825122078045092,-0.6825122078045092,right,False
sparse,0.9,0.7,exponential,4,8,10,0,-1.6782777907992381,-0.7818280866209261,-1.2696555909134601,-1.205402753852314,-0.7818280866209261,down,False
sparse,0.9,0.7,exponential,4,8,10,1,-0.7782120525157251,-0.723943644771377,-0.7799990770435842,-0.5671811696322839,-0.5671811696322839,right,False
sparse,0.9,0.7,exponential,4,8,11,0,-1.2550675727216651,-1.0455957640524665,-1.3660703164279175,-1.2202386885292358,-1.0455957640524665,down,False
sparse,0.9,0.7,exponential,4,8,11,1,-1.0967946058969265,-0.658190790511614,-0.6494865175710097,-0.226636158818595,-0.226636158818595,right,False
sparse,0.9,0.7,exponential,4,8,12,0,-1.1593032396548355,-1.1487013685906928,-1.2532321636418835,-1.0825095352617446,-1.0825095352617446,right,False
sparse,0.9,0.7,exponential,4,8,12,1,-0.6068994146265506,-0.5870779912942702,-0.7311164045937149,0.2583220206180641,0.2583220206180641,right,False
sparse,0.9,0.7,exponential,4,8,13,0,-1.1671875387974233,-1.05881587826087,-1.1458458013303392,-1.310606916353456,-1.05881587826087,down,False
sparse,0.9,0.7,exponential,4,8,13,1,-0.4946984234112629,-0.44861281731726455,-0.20361208254748156,0.677571788311539,0.677571788311539,right,False
sparse,0.9,0.7,exponential,4,8,14,0,-1.1594309753558252,-1.138902406094196,-1.7807020413054129,-1.3550147408918847,-1.138902406094196,down,False
sparse,0.9,0.7,exponential,4,8,14,1,-0.5294091274448252,1.6332298075669358,-0.4604492131291079,-0.5690443472824156,1.6332298075669358,down,False
sparse,0.9,0.7,exponential,4,8,15,0,-1.3762119140115083,-1.2254327366619353,-1.652122362170643,-1.6789299244371452,-1.2254327366619353,down,False
sparse,0.9,0.7,exponential,4,8,15,1,-0.6956449497533541,-0.5617734887194394,-0.429806072465991,-0.9168226806390883,-0.429806072465991,left,False
sparse,0.9,0.7,exponential,4,8,16,0,-1.8390183303882324,-1.5498102969880514,-1.6232936657028307,-2.7757032952032215,-1.5498102969880514,down,False
sparse,0.9,0.7,exponential,4,8,16,1,-0.9960111990498701,-0.6808722374719413,-0.654991094390264,-0.9131498863541627,-0.654991094390264,left,False
sparse,0.9,0.7,exponential,4,9,1,0,-4.18431410745878,-3.462939547281089,-4.302843210187671,-6.742284215643065,-3.462939547281089,down,False
sparse,0.9,0.7,exponential,4,9,1,1,-3.336012419030389,-3.5090321925776173,-3.744562826643462,-6.731494330154273,-3.336012419030389,up,False
sparse,0.9,0.7,exponential,4,9,2,0,-4.052412524178363,-3.2803615184337347,-4.745904321327454,-4.916916577712255,-3.2803615184337347,down,False
sparse,0.9,0.7,exponential,4,9,2,1,-2.352993442798938,-3.4336043499631455,-3.1069835576400364,-3.1810177988442074,-2.352993442798938,up,False
sparse,0.9,0.7,exponential,4,9,3,0,-3.813699683863854,-4.46058872698666,-6.847250860029789,-4.068351673709552,-3.813699683863854,up,False
sparse,0.9,0.7,exponential,4,9,3,1,-2.511767673520812,-3.604487868536642,-6.837342451552499,-2.8868239949204324,-2.511767673520812,up,False
sparse,0.9,0.7,exponential,4,9,4,0,-2.01309473272177,-7.625660498923009,-4.585469322139077,-3.4827905826473105,-2.01309473272177,up,False
sparse,0.9,0.7,exponential,4,9,4,1,-2.1365731311394547,-6.904182745687841,-3.047485886320101,-2.4152853650151447,-2.1365731311394547,up,False
sparse,0.9,0.7,exponential,4,9,5,0,-2.389129331598249,-3.129362076733558,-3.5023545632688555,-1.6406392493362152,-1.6406392493362152,right,False
sparse,0.9,0.7,exponential,4,9,5,1,-1.3005009078167988,-2.761411393250308,-2.5019806140594736,-1.9855684524555208,-1.3005009078167988,up,False
sparse,0.9,0.7,exponential,4,9,6,0,-1.5677272139535248,-0.9951959042064009,-1.9491878076898603,1.7866185430187815,1.7866185430187815,right,False
sparse,0.9,0.7,exponential,4,9,6,1,-1.2084509292666947,-1.8372051881788256,-1.9333967970409474,-1.1282074229759045,-1.1282074229759045,right,False
sparse,0.9,0.7,exponential,4,9,7,0,-0.5865431195460278,0.3141135266839235,-0.32413495780773616,2.714955906067168,2.714955906067168,right,False
sparse,0.9,0.7,exponential,4,9,7,1,-0.9839162628990276,-1.1069191274988963,-1.1726375929793464,-0.9735504693607571,-0.9735504693607571,right,False
sparse,0.9,0.7,exponential,4,9,8,0,-0.402957896077672,3.688765890032817,0.02592871410448308,-0.4437072261078426,3.688765890032817,down,False
sparse,0.9,0.7,exponential,4,9,8,1,-0.9406611404908316,-0.9219918333694231,-0.985600262787196,-0.9151646204527366,-0.9151646204527366,right,False
sparse,0.9,0.7,exponential,4,9,9,0,-1.1130807116006385,2.1451703736218093,-0.745343086049549,-0.9628681482562065,2.1451703736218093,down,False
sparse,0.9,0.7,exponential,4,9,9,1,-0.8116385736982646,-1.0148464434090225,-0.8524411044518742,-0.8707068653401522,-0.8116385736982646,up,False
sparse,0.9,0.7,exponential,4,9,10,0,-1.133577469519972,0.06619190480740389,-1.1367471719904214,-1.1038415755586095,0.06619190480740389,down,False
sparse,0.9,0.7,exponential,4,9,10,1,-1.5952902108778322,-0.8065687842579417,-0.7628238552441718,-0.7106521751410741,-0.7106521751410741,right,False
sparse,0.9,0.7,exponential,4,9,11,0,-1.1378358935243575,-1.1395161807722647,-0.5492668378997326,-1.1521858264161955,-0.5492668378997326,left,False
sparse,0.9,0.7,exponential,4,9,11,1,-0.9402052745653088,-0.717295564242609,-0.6337744927398673,-0.48506919948508315,-0.48506919948508315,right,False
sparse,0.9,0.7,exponential,4,9,12,0,-1.0588015441438143,-1.1606576351375038,-1.0567276681248243,-1.3007189473235024,-1.0567276681248243,left,False
sparse,0.9,0.7,exponential,4,9,12,1,-0.37120474704357265,-0.56711394680978,-1.1590045805138862,-0.5378644480749271,-0.37120474704357265,up,False
sparse,0.9,0.7,exponential,4,9,13,0,-1.159356072121066,-1.135012611004129,-1.0273333197036407,-1.14745678122974,-1.0273333197036407,left,False
sparse,0.9,0.7,exponential,4,9,13,1,-0.10369814460785869,1.4834073127018186,-0.5438163484757802,-0.13782664435600775,1.4834073127018186,down,False
sparse,0.9,0.7,exponential,4,9,14,0,-1.525726119492908,-1.1708217973543689,-1.1104741693692788,-1.2158095303034173,-1.1104741693692788,left,False
sparse,0.9,0.7,exponential,4,9,14,1,-0.43735543413818345,2.378944006129923,1.7903619360008312,-0.14143548241184017,2.378944006129923,down,False
sparse,0.9,0.7,exponential,4,9,15,0,-1.3772340120735367,-1.197898617574553,-1.2382420845785342,-1.4641155395857255,-1.197898617574553,down,False
sparse,0.9,0.7,exponential,4,9,15,1,-0.6250253245194538,-0.41735770881509054,1.391539694709644,-0.5678316688635803,1.391539694709644,left,False
sparse,0.9,0.7,exponential,4,9,16,0,-1.728428313458515,-2.077660253480713,-1.313163159988581,-2.4260926194814165,-1.313163159988581,left,False
sparse,0.9,0.7,exponential,4,9,16,1,-0.5174844399339548,-0.4682708275762861,-0.4820663484985784,-1.1133801466699556,-0.4682708275762861,down,False
sparse,0.9,0.7,exponential,4,10,1,0,-3.397433277238341,0.5339827285280148,-2.3616582468465968,-2.5817097466838628,0.5339827285280148,down,False
sparse,0.9,0.7,exponential,4,10,1,1,-3.722433479385446,-0.34195682996624677,-3.3652643764065187,-2.931441085038918,-0.34195682996624677,down,False
sparse,0.9,0.7,exponential,4,10,2,0,-6.7876634167116165,1.6180667450363397,-3.5949645429321224,-4.0655151541561985,1.6180667450363397,down,False
sparse,0.9,0.7,exponential,4,10,2,1,-6.05948585959843,0.42106080230066445,-2.127370239085607,-3.95919483522409,0.42106080230066445,down,False
sparse,0.9,0.7,exponential,4,10,3,0,-3.9065158553799817,-4.817070615727368,-2.0690897738136305,-7.534993913235098,-2.0690897738136305,left,False
sparse,0.9,0.7,exponential,4,10,3,1,-4.58219080799915,-4.832809495194556,-2.209108828321022,-6.671626540756513,-2.209108828321022,left,False
sparse,0.9,0.7,exponential,4,10,4,0,-2.9602508075453953,-3.4518305788966512,-4.111803895990866,-3.991288368020386,-2.9602508075453953,up,False
sparse,0.9,0.7,exponential,4,10,4,1,-2.556329174802352,-3.193578915363575,-3.7568281831242962,-2.6346506050794827,-2.556329174802352,up,False
sparse,0.9,0.7,exponential,4,10,5,0,-3.3327142831972054,-5.278866199356723,-6.566344919200246,0.7568455573697507,0.7568455573697507,right,False
sparse,0.9,0.7,exponential,4,10,5,1,-2.321242666096153,-3.482218373041014,-6.587548734250212,-1.8853472465174153,-1.8853472465174153,right,False
sparse,0.9,0.7,exponential,4,10,6,0,0.29849345012919076,-0.8757850416582903,-0.5815802235400187,3.2282582636477017,3.2282582636477017,right,False
sparse,0.9,0.7,exponential,4,10,6,1,-1.5296829723293135,-2.4120152572686195,-2.932702002255387,-1.4253491775598426,-1.4253491775598426,right,False
sparse,0.9,0.7,exponential,4,10,7,0,2.2947202798185526,5.80425247201644,2.669185697334894,4.204062356666529,5.80425247201644,down,False
sparse,0.9,0.7,exponential,4,10,7,1,-1.3998759965448488,-1.0953188137336576,-1.3829610465631839,-1.1340477165796556,-1.0953188137336576,down,False
sparse,0.9,0.7,exponential,4,10,8,0,0.6994506613751602,5.260025972635744,0.6159125751341762,1.606671140531304,5.260025972635744,down,False
sparse,0.9,0.7,exponential,4,10,8,1,-0.9714133109096272,-0.9860570609861603,-1.1056968154103164,-0.9496522629826648,-0.9496522629826648,right,False
sparse,0.9,0.7,exponential,4,10,9,0,0.05305020076656301,-0.23842490002231423,3.744315328898045,-0.7550537389949353,3.744315328898045,left,False
sparse,0.9,0.7,exponential,4,10,9,1,-1.0007839441032005,-0.9784938365990768,-0.9807333689423476,-0.9655241132004173,-0.9655241132004173,right,False
sparse,0.9,0.7,exponential,4,10,10,0,-1.0495392886603798,-0.9661228571778112,0.8832568260151851,-1.1233208752313435,0.8832568260151851,left,False
sparse,0.9,0.7,exponential,4,10,10,1,-1.1134884820931947,-1.4069371303202562,-0.7755494221005587,-0.7832441979601905,-0.7755494221005587,left,False
sparse,0.9,0.7,exponential,4,10,11,0,-0.8553626181437907,-1.322547976686426,-1.2020764987013826,-1.1871797428942075,-0.8553626181437907,up,False
sparse,0.9,0.7,exponential,4,10,11,1,-0.9546139219635543,-0.6690958812474121,-0.7604379054701893,-0.644648622441092,-0.644648622441092,right,False
sparse,0.9,0.7,exponential,4,10,12,0,-1.3593593284833334,-1.2330423713118177,-1.17026433275278,-1.1401988452820848,-1.1401988452820848,right,False
sparse,0.9,0.7,exponential,4,10,12,1,-0.6227055420832035,-0.5840689370488559,-0.6334842756922814,0.8089393724606708,0.8089393724606708,right,False
sparse,0.9,0.7,exponential,4,10,13,0,-1.1096641265320024,-1.2465219778826908,-1.1549283588411523,-1.1431436958560306,-1.1096641265320024,up,False
sparse,0.9,0.7,exponential,4,10,13,1,-0.4792620970757891,2.5101422548878674,-0.19571980700753688,1.5400637707035134,2.5101422548878674,down,False
sparse,0.9,0.7,exponential,4,10,14,0,-1.1134884579076152,-1.1535180762674169,-1.1444143110089082,-1.1689983491102207,-1.1134884579076152,up,False
sparse,0.9,0.7,exponential,4,10,14,1,-0.3369192133212736,9.293217132168856,-0.04897649159693876,-0.6569858166033208,9.293217132168856,down,False
sparse,0.9,0.7,exponential,4,10,15,0,-1.252651707366633,-1.251185553326703,-1.1438926702636711,-1.4302618725869343,-1.1438926702636711,left,False
sparse,0.9,0.7,exponential,4,10,15,1,-0.13774023139238153,1.3034378595105425,-1.2172010346421254,-0.4341149670542764,1.3034378595105425,down,False
sparse,0.9,0.7,exponential,4,10,16,0,-1.9483642358815616,-1.5588786480854644,-1.3229501408299265,-2.3744123629690406,-1.3229501408299265,left,False
sparse,0.9,0.7,exponential,4,10,16,1,-0.6175637181214232,0.4166131167200361,-0.3349964806008481,-1.0005796473042265,0.4166131167200361,down,False
