reward_mode,gamma,lambda,trace_type,epsilon_schedule,seed,episode,step,state_row,state_column,has_key_before,selected_action,executed_action,reward,next_row,next_column,has_key_after,next_action,done,event,epsilon,alpha,current_old_q,next_action_q,td_target,td_error,trace_row,trace_column,trace_has_key,trace_action,eligibility_before_decay,eligibility_after_decay,trace_old_q,update_amount,trace_new_q,active_traces_before_decay,active_traces_after_decay
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,2,1,0,right,9.700876798663497e-05,6.111552383158003e-05,0.43999863769038855,9.551400943830886e-06,0.4400081890913324,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,1,0,right,0.0001539821714073571,9.700876798663497e-05,-1.1832140190003437,1.5160953879096647e-05,-1.1831988580464647,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,2,0,up,0.0006158129128018217,0.0003879621350651477,0.5069857267998483,6.063241662206164e-05,0.5070463592164703,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,2,2,0,right,0.0003879621350651477,0.00024441614509104303,0.7291896409551412,3.8198422471898837e-05,0.729227839377613,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,3,0,up,0.0009774808139711457,0.0006158129128018217,0.8468779534628811,9.624193114612959e-05,0.8469741953940272,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,2,3,0,right,0.001551556847573247,0.0009774808139711457,1.0014264687265557,0.00015276497007322157,1.001579233696629,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,2,4,0,right,0.0024627886469416617,0.001551556847573247,1.22365516112813,0.00024248407948130408,1.2238976452076114,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,1,5,0,down,0.006205060838855283,0.003909188328478828,1.228770213650841,0.0006109450226286321,1.2293811586734695,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,2,5,0,down,0.024815578026752102,0.015633814156853824,1.5455199621726556,0.00244332074621424,1.5479632829188699,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,5,0,right,0.03938980639167,0.024815578026752102,1.8243746749101388,0.0038782868987527618,1.8282529618088916,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,6,0,right,0.15752961000000001,0.09924365430000001,2.37296129201203,0.015510231671456815,2.388471523683487,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,7,0,right,0.250047,0.15752961000000001,2.8931321031295405,0.024619415351518754,2.9177515184810594,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,3,8,0,down,0.39690000000000003,0.250047,3.556796164015163,0.039078437065902784,3.595874601081066,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,4,8,0,down,0.63,0.39690000000000003,4.179701972057914,0.062029265183972664,4.241731237241886,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,24,10,7,0,down,down,-0.1,11,7,0,down,False,normal_move,0.05,0.1,5.373649205730857,7.175823018430628,6.358240716587566,0.9845915108567089,10,7,0,down,1.0,0.63,5.373649205730857,0.0984591510856709,5.472108356816528,17,17
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,1,1,0,right,1.528175338751509e-05,9.627504634134507e-06,0.2117381577619475,-1.722117861378325e-06,0.21173643564408612,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,1,2,0,down,2.4256751408754113e-05,1.528175338751509e-05,0.40682927810981323,-2.73352041488623e-06,0.4068265445893983,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,2,1,0,right,6.111552383158003e-05,3.850278001389542e-05,0.4400081890913324,-6.8871766563019155e-06,0.44000130191467607,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,1,0,right,9.700876798663497e-05,6.111552383158003e-05,-1.1831988580464647,-1.0932026438574469e-05,-1.1832097900729033,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,2,0,up,0.0003879621350651477,0.00024441614509104303,0.5070463592164703,-4.371988641565174e-05,0.5070026393300547,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,2,2,0,right,0.00024441614509104303,0.0001539821714073571,0.729227839377613,-2.7543528441860596e-05,0.7292002958491712,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,3,0,up,0.0006158129128018217,0.0003879621350651477,0.8469741953940272,-6.939664510420912e-05,0.846904798748923,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,2,3,0,right,0.0009774808139711457,0.0006158129128018217,1.001579233696629,-0.00011015340492731606,1.0014690802917017,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,2,4,0,right,0.001551556847573247,0.0009774808139711457,1.2238976452076114,-0.00017484667448780327,1.2237227985331236,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,1,5,0,down,0.003909188328478828,0.0024627886469416617,1.2293811586734695,-0.00044053079991887947,1.2289406278735506,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,2,5,0,down,0.015633814156853824,0.00984930291881791,1.5479632829188699,-0.0017617919827827547,1.546201490936087,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,5,0,right,0.024815578026752102,0.015633814156853824,1.8282529618088916,-0.0027964952107662772,1.8254564665981254,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,6,0,right,0.09924365430000001,0.062523502209,2.388471523683487,-0.011183878273949607,2.3772876454095373,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,7,0,right,0.15752961000000001,0.09924365430000001,2.9177515184810594,-0.017752187736427946,2.8999993307446315,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,3,8,0,down,0.250047,0.15752961000000001,3.595874601081066,-0.02817807577210785,3.5676965253089583,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,4,8,0,down,0.39690000000000003,0.250047,4.241731237241886,-0.04472710440017119,4.197004132841715,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,10,7,0,down,0.63,0.39690000000000003,5.472108356816528,-0.07099540380979553,5.4011129530067326,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,25,11,7,0,down,down,-0.1,12,7,0,down,False,normal_move,0.05,0.1,7.175823018430628,6.832124274273968,6.048911846846572,-1.126911171584056,11,7,0,down,1.0,0.63,7.175823018430628,-0.11269111715840562,7.0631319012722225,18,18
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,1,1,0,right,9.627504634134507e-06,6.06532791950474e-06,0.21173643564408612,-2.0784294042100564e-07,0.2117362278011457,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,1,2,0,down,1.528175338751509e-05,9.627504634134507e-06,0.4068265445893983,-3.299094292396915e-07,0.4068262146799691,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,2,1,0,right,3.850278001389542e-05,2.4256751408754113e-05,0.44000130191467607,-8.312154931713063e-07,0.4400004706991829,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,1,0,right,6.111552383158003e-05,3.850278001389542e-05,-1.1832097900729033,-1.3193896717004862e-06,-1.183211109462575,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,2,0,up,0.00024441614509104303,0.0001539821714073571,0.5070026393300547,-5.2765666922638e-06,0.5069973627633625,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,2,2,0,right,0.0001539821714073571,9.700876798663497e-05,0.7292002958491712,-3.324237016126194e-06,0.7291969716121551,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,3,0,up,0.0003879621350651477,0.00024441614509104303,0.846904798748923,-8.375502686133017e-06,0.8468964232462368,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,2,3,0,right,0.0006158129128018217,0.0003879621350651477,1.0014690802917017,-1.3294448708147646e-05,1.0014557858429936,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,2,4,0,right,0.0009774808139711457,0.0006158129128018217,1.2237227985331236,-2.1102299536742295e-05,1.223701696233587,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,1,5,0,down,0.0024627886469416617,0.001551556847573247,1.2289406278735506,-5.316779928632475e-05,1.2288874600742643,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,2,5,0,down,0.00984930291881791,0.006205060838855283,1.546201490936087,-0.0002126312224754736,1.5459888597136116,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,5,0,right,0.015633814156853824,0.00984930291881791,1.8254564665981254,-0.0003375098769451962,1.8251189567211803,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,6,0,right,0.062523502209,0.03938980639167,2.3772876454095373,-0.0013497857480601495,2.375937859661477,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,7,0,right,0.09924365430000001,0.062523502209,2.8999993307446315,-0.002142517060412936,2.8978568136842187,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,3,8,0,down,0.15752961000000001,0.09924365430000001,3.5676965253089583,-0.0034008207308141836,3.5642957045781443,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,4,8,0,down,0.250047,0.15752961000000001,4.197004132841715,-0.005398128144149498,4.191606004697566,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,10,7,0,down,0.39690000000000003,0.250047,5.4011129530067326,-0.00856845737166587,5.392544495635066,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,11,7,0,down,0.63,0.39690000000000003,7.0631319012722225,-0.013600725986771221,7.049531175285451,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,26,12,7,0,down,right,-0.1,12,8,0,left,False,normal_move,0.05,0.1,6.832124274273968,7.462488594223787,6.616239734801409,-0.21588453947255903,12,7,0,down,1.0,0.63,6.832124274273968,-0.021588453947255906,6.810535820326712,19,19
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,1,1,0,right,6.06532791950474e-06,3.821156589287986e-06,0.2117362278011457,1.8100526257892272e-07,0.2117364088064083,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,1,2,0,down,9.627504634134507e-06,6.06532791950474e-06,0.4068262146799691,2.8730994060146464e-07,0.4068265019899097,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,2,1,0,right,2.4256751408754113e-05,1.528175338751509e-05,0.4400004706991829,7.238849599432215e-07,0.44000119458414283,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,1,0,right,3.850278001389542e-05,2.4256751408754113e-05,-1.183211109462575,1.1490237459416215e-06,-1.183209960438829,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,2,0,up,0.0001539821714073571,9.700876798663497e-05,0.5069973627633625,4.595231080323386e-06,0.5070019579944428,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,2,2,0,right,9.700876798663497e-05,6.111552383158003e-05,0.7291969716121551,2.8949955806037328e-06,0.7291998666077357,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,3,0,up,0.00024441614509104303,0.0001539821714073571,0.8468964232462368,7.2940175878148985e-06,0.8469037172638246,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,2,3,0,right,0.0003879621350651477,0.00024441614509104303,1.0014557858429936,1.1577805694944283e-05,1.0014673636486886,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,2,4,0,right,0.0006158129128018217,0.0003879621350651477,1.223701696233587,1.837746935705442e-05,1.223720073702944,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,1,5,0,down,0.001551556847573247,0.0009774808139711457,1.2288874600742643,4.630251790641073e-05,1.2289337625921708,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,2,5,0,down,0.006205060838855283,0.003909188328478828,1.5459888597136116,0.00018517525867701163,1.5461740349722886,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,5,0,right,0.00984930291881791,0.006205060838855283,1.8251189567211803,0.0002939289820270026,1.8254128857032073,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,6,0,right,0.03938980639167,0.024815578026752102,2.375937859661477,0.001175494935060219,2.3771133545965375,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,7,0,right,0.062523502209,0.03938980639167,2.8978568136842187,0.001865864976286062,2.899722678660505,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,3,8,0,down,0.09924365430000001,0.062523502209,3.5642957045781443,0.002961690438549305,3.5672573950166937,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,4,8,0,down,0.15752961000000001,0.09924365430000001,4.191606004697566,0.004701095934205246,4.196307100631771,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,10,7,0,down,0.250047,0.15752961000000001,5.392544495635066,0.007462057038421024,5.400006552673488,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,11,7,0,down,0.39690000000000003,0.250047,7.049531175285451,0.011844534981620674,7.061375710267072,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,12,7,0,down,0.63,0.39690000000000003,6.810535820326712,0.01880084917717567,6.8293366695038875,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,27,12,8,0,left,left,-0.1,12,7,0,left,False,normal_move,0.05,0.1,7.462488594223787,8.73434974626586,7.760914771639274,0.2984261774154868,12,8,0,left,1.0,0.63,7.462488594223787,0.029842617741548685,7.492331211965336,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,1,1,0,right,3.821156589287986e-06,2.4073286512514312e-06,0.2117364088064083,-6.930840568222269e-07,0.21173571572235148,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,1,2,0,down,6.06532791950474e-06,3.821156589287986e-06,0.4068265019899097,-1.1001334235273444e-06,0.4068254018564862,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,2,1,0,right,1.528175338751509e-05,9.627504634134507e-06,0.44000119458414283,-2.771815126045211e-06,0.4399984227690168,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,1,0,right,2.4256751408754113e-05,1.528175338751509e-05,-1.183209960438829,-4.399706549278113e-06,-1.1832143601453784,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,2,0,up,9.700876798663497e-05,6.111552383158003e-05,0.5070019579944428,-1.7595518239683392e-05,0.5069843624762032,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,2,2,0,right,6.111552383158003e-05,3.850278001389542e-05,0.7291998666077357,-1.1085176491000537e-05,0.7291887814312448,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,3,0,up,0.0001539821714073571,9.700876798663497e-05,0.8469037172638246,-2.7929394031243482e-05,0.8468757878697933,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,2,3,0,right,0.00024441614509104303,0.0001539821714073571,1.0014673636486886,-4.433237147816426e-05,1.0014230312772103,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,2,4,0,right,0.0003879621350651477,0.00024441614509104303,1.223720073702944,-7.036884361613375e-05,1.2236497048593278,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,1,5,0,down,0.0009774808139711457,0.0006158129128018217,1.2289337625921708,-0.00017729615423566075,1.2287564664379351,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,2,5,0,down,0.003909188328478828,0.0024627886469416617,1.5461740349722886,-0.0007090513152953674,1.5454649836569931,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,5,0,right,0.006205060838855283,0.003909188328478828,1.8254128857032073,-0.001125478278246615,1.8242874074249606,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,6,0,right,0.024815578026752102,0.015633814156853824,2.3771133545965375,-0.0045010669124069275,2.3726122876841305,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,7,0,right,0.03938980639167,0.024815578026752102,2.899722678660505,-0.00714455065461417,2.8925781280058906,20,20
sparse,0.9,0.7,replacing,exponential,3,3000,28,12,7,0,left,left,-0.1,12,6,0,up,False,normal_move,0.05,0.1,8.73434974626586,7.800603051849775,6.920542746664798,-1.813806999601062,3,8,0,down,0.062523502209,0.03938980639167,3.5672573950166937,-0.011340556594625666,3.555916838422068,20,20
